Choice,A_follower_count,A_following_count,A_mentions_received,A_mentions_sent,A_retweets_sent,A_posts,A_network_feature_2,A_network_feature_3,B_follower_count,B_following_count,B_mentions_received,B_mentions_sent,B_retweets_sent,B_posts,B_network_feature_2,B_network_feature_3
0,1294,431,0.555204168,0.100503359,0.100503359,0.595962081,836,11447.5,366460,466,1167.89693,49.91863286,8.061556718,82.53517664,17.91435912,1464.346275
0,864557,7352,5744.732819,14.29579022,0.351840144,14.76374919,65.87326203,3279.479679,3302480,550744,936.6361264,41.31718936,0.595962081,42.81370448,69.15087248,3456.096107
1,4021,156,0.936934904,2.134653528,0.354378899,1.367898107,16,406.5,92,498,0.100503359,0.341936472,0.341936472,0.341936472,0,0
1,1706188,402,837.5800523,7.621259366,2.60905999,4.866270991,21.28910134,1937.639388,34463,29808,15.43049762,8.204331198,0.332423044,6.988814957,75.53030303,1916.893939
1,17842623,46964,16377.1729,0.362150068,0.100503359,1.608248058,10.57403878,1376.618332,24437,279,12.3557961,2.135767312,0.599382241,4.666364775,117.0980392,6075.882353
1,628,921,3.943848339,4.769929665,0.870136127,2.95323722,210.625,14027.5,3914,1439,2.404212204,0.100503359,0.100503359,0.100503359,18.77777778,899
0,95,120,0.356943299,0.356943299,0.356943299,0.356943299,0,0,15002,1945,98.50741684,25.64641411,0.839508908,23.35146241,83.4039548,3133.562147
1,23230,495,118.0524319,6.373205373,0.840719745,9.827004944,105.2106383,3589.004255,488553,38857,44.92958504,2.299665752,0.571441826,2.297275564,396.4327485,14225.17544
0,130878,5409,14.44166406,0.875213638,0.100503359,26.19189303,18.90196078,4006.686275,2014,1943,0.75684347,0.334765667,0.100503359,1.328776303,74.66666667,2346.333333
1,1834007,773,1674.266909,29.3318518,7.308293446,17.65970962,53.22601447,2662.894778,126738,779,171.8195552,4.411322664,1.530222492,4.202882585,126.0441595,3627.968661
0,725,645,4.108298711,1.568909382,0.83470637,1.832664977,128.8,2381.466667,11147,1500,40.59251241,19.64806445,1.861765207,12.26102921,107.4318182,2481.136364
0,1221,313,0.367462556,0.100503359,0.100503359,0.100503359,9,1096,221001,906,3933.238007,0.339522141,0.100503359,12.7373301,42.96207826,1498.355423
1,257,89,0.100503359,0.100503359,0.100503359,0.100503359,0,0,425,254,0.819976048,0.100503359,0.100503359,0.100503359,18.33333333,360.3333333
0,5685,942,30.13122089,5.312394518,0.100503359,4.819142948,224.2252252,7527.405405,392738,9364,258.523924,7.471339626,0.595962081,10.99913362,41.01621074,3042.892604
1,871652,140,133.2133449,2.622550291,1.121160223,2.622550291,135.1584507,5187.5,314,398,2.911756281,1.546347246,0.332423044,1.333844661,16.11111111,495.7777778
1,125512,13701,267.7038326,10.98628644,1.360204649,11.16840455,229.7641597,6728.430826,614689,400,199.6182962,9.366192242,0.359533601,4.094487553,39.19374069,2565.612519
0,1010,1014,0.957689623,1.047017735,0.337131953,0.337131953,154.75,1705,10270,5625,74.53796549,0.100503359,0.100503359,3.318645254,73.37444934,4133.123348
0,272,733,1.566738198,1.574398779,0.337131953,1.052308108,28.5,554.5,392738,9364,258.523924,7.471339626,0.595962081,10.99913362,41.01621074,3042.892604
0,11018,160,2.928974511,0.100503359,0.100503359,0.590858926,19.5,1779.7,1010,1014,0.957689623,1.047017735,0.337131953,0.337131953,154.75,1705
1,541611,2140,2418.369859,13.92558482,0.100503359,32.97302392,59.1202268,4861.4109,314,398,2.911756281,1.546347246,0.332423044,1.333844661,16.11111111,495.7777778
1,7185698,30,29146.95646,0.100503359,0.100503359,4.502396413,4.061065794,649.1564853,1203,689,0.581003784,1.642786259,0.100503359,2.153153287,0.5,317.5
1,132100,56571,388.2107872,25.92191397,0.341936472,17.59384702,271.1167076,12786.25184,15385,673,55.99354588,6.946233255,0.341936472,6.503977478,152.495098,3286.617647
0,267,352,0.301982614,0.334765667,0.100503359,0.566685352,92,1299,266407,1592,660.8972631,28.25799996,0.839682343,20.72266499,66.39598997,2706.108187
1,4321482,259,7068.594081,2.101994023,0.339522141,10.21653167,11.30328061,1404.195349,1352348,331,19129.84866,2.065418033,0.580955254,16.2815025,3.092447697,597.5636364
1,2668,850,2.552592047,1.306095782,0.578540923,1.320656891,91.45454545,4268.272727,1570,1408,2.017843551,2.288647594,0.825121234,3.022824977,58.22222222,952.4444444
0,598,600,12.53297639,3.069584115,0.100503359,2.764762084,53.63636364,1453.636364,125512,13701,267.7038326,10.98628644,1.360204649,11.16840455,229.7641597,6728.430826
1,708,631,18.77670307,7.747919476,4.967946648,10.6918785,33.20754717,876.4339623,671,215,0.354378899,0.100503359,0.100503359,0.100503359,1,148
1,4363,221,7.362301949,4.031142365,0.860755107,2.563720818,109.6956522,5559.869565,1433,249,0.339522141,0.359533601,0.100503359,0.867284683,0,0
1,1203,689,0.581003784,1.642786259,0.100503359,2.153153287,0.5,317.5,794,892,1.336914175,1.059212559,0.337131953,0.822583964,0,68.5
0,19562,17637,572.8748555,27.55204041,7.167556746,32.10190616,23.46929577,1395.845634,828774,904,374.3698693,2.57321391,1.587396589,2.314183668,53.48880358,3771.863084
1,7554,1711,21.60186597,6.764657043,1.119726699,4.563246324,48.5,1993.627907,8120,710,7.368642902,1.59879786,0.595812012,1.332849444,205.5333333,4302.466667
0,6232,551,5.079484188,2.089793752,0.837439237,1.347754718,23.17647059,755.1176471,282305,2114,38.81280943,7.518898903,0.837941585,5.010178747,379.3117647,32020.81176
0,36543194,123336,1145218.988,9.515767931,3.5490021,8.012977173,8.425533095,1074.461908,2208080,240,1404.436304,2.596748677,0.100503359,5.559490449,75.87855297,2812.668562
1,2273871,4524,6782.405338,12.95572329,2.791860977,66.2062083,6.859364312,1113.202016,236123,858,77.19357338,12.54160129,2.550725068,12.60707242,159.2006472,5131.31068
1,404679,3866,89.01504873,14.18948242,0.830095012,8.070898365,250.0582822,7562.352761,676,243,1.982530863,0.100503359,0.100503359,36.40163972,4.666666667,269.5
1,889300,183,3237.313873,18.11728136,0.852602135,90.14584135,10.02859198,1180.805341,49326,42259,0.4523399,0.100503359,0.100503359,0.100503359,43,1651.5
1,508213,554,3619.31077,7.828675702,2.267574259,23.62132386,47.61790808,2314.93336,1209835,3,86.82008384,0.100503359,0.100503359,0.100503359,36.5255102,2729.609694
1,4321482,259,7068.594081,2.101994023,0.339522141,10.21653167,11.30328061,1404.195349,501043,3289,307.8053912,2.103644113,0.60409115,2.832401376,70.65880218,4390.37931
0,697,14,20.61914763,7.783152957,3.698195487,11.37828843,47.21818182,790.6363636,794,892,1.336914175,1.059212559,0.337131953,0.822583964,0,68.5
1,7731,976,30.41364445,3.113276342,0.100503359,4.327317933,157.9669421,4050.305785,1742,1999,2.580712837,1.808390826,0.590858926,3.3134764,18.66666667,1339.666667
0,4363,221,7.362301949,4.031142365,0.860755107,2.563720818,109.6956522,5559.869565,4491415,756,4499.996251,26.96692474,12.62828272,29.06982195,22.74772633,2206.420734
1,224146,272,56.72528019,0.100503359,0.100503359,5.782978754,54.92523364,7211.663551,628,921,3.943848339,4.769929665,0.870136127,2.95323722,210.625,14027.5
0,33669,29327,128.414854,6.556255018,0.339522141,12.29220538,72.77922078,3492.194805,67736,30523,48.7654172,12.2462332,0.100503359,9.000103709,153.703125,4391.677083
0,265258,209,631.9159463,5.460985488,0.100503359,7.498126498,3.826313828,506.6921357,638283,150,20677.88345,1.326086999,0.100503359,33.68290205,0.947575406,480.5420134
0,146298,49266,146.3112266,1.308355528,0.100503359,4.035825937,54.80230643,1953.62603,15385,673,55.99354588,6.946233255,0.341936472,6.503977478,152.495098,3286.617647
1,130850,3394,92.86965112,2.548047615,0.100503359,3.036687975,102.5730028,10481.73554,1097135,830,73.16567738,0.100503359,0.100503359,0.351840144,13.70989761,762.6143345
0,19562,17637,572.8748555,27.55204041,7.167556746,32.10190616,23.46929577,1395.845634,1352348,331,19129.84866,2.065418033,0.580955254,16.2815025,3.092447697,597.5636364
0,127,36,0.100503359,0.100503359,0.100503359,0.34437519,0,0,44027,113,45.20422152,1.116158362,0.100503359,0.859718422,112.1914894,2122.702128
1,864557,7352,5744.732819,14.29579022,0.351840144,14.76374919,65.87326203,3279.479679,5501,5908,7.19638941,1.772288783,0.341936472,0.825192942,86.32142857,1704.928571
0,1010,1014,0.957689623,1.047017735,0.337131953,0.337131953,154.75,1705,1205166,3329,55.79500987,1.557779248,0.334765667,2.511536377,55.48333333,62386.91667
1,864557,7352,5744.732819,14.29579022,0.351840144,14.76374919,65.87326203,3279.479679,404679,3866,89.01504873,14.18948242,0.830095012,8.070898365,250.0582822,7562.352761
1,60,146,0.356943299,0.339522141,0.100503359,1.119229335,172,4592,1433,249,0.339522141,0.359533601,0.100503359,0.867284683,0,0
1,158467,154157,299.6078791,0.100503359,0.100503359,0.100503359,122.252802,11514.81196,676,243,1.982530863,0.100503359,0.100503359,36.40163972,4.666666667,269.5
0,20,7,7.690823732,1.33150798,0.100503359,2.830626801,2,96.16666667,614689,400,199.6182962,9.366192242,0.359533601,4.094487553,39.19374069,2565.612519
0,127,106,1.093772443,0.367462556,0.100503359,0.623902496,105.4,1190,185616,1001,266.0138739,13.11190375,0.334765667,13.66517257,172.9862288,5321.646186
0,270,296,0.327807842,0.100503359,0.100503359,0.100503359,24,1152,662567,72786,47.67377803,7.603385087,6.35881148,23.19259678,339.4242424,38821.97727
1,5151,2195,23.00439711,4.849392376,2.588298595,4.371197408,96.58762887,2232.690722,16978,6715,0.332423044,0.100503359,0.100503359,3.342998511,130,2874
1,2123,1311,12.21968595,10.18822618,1.330285555,9.814356895,65.71111111,1806.333333,891,594,2.767013333,0.85725507,0.60081513,1.096473967,22.63636364,632.5454545
0,92462,692,141.5032042,3.787262788,0.596412376,3.041914981,97.38593482,4638.421955,1525260,747,3316.259533,8.257135962,6.558355731,22.44319112,57.95732839,2352.647334
0,804394,1370,6881.482996,22.68313126,2.385537974,18.4209812,21.32498769,1413.825398,20542,635,10.99055651,1.095797028,0.598150194,2.077718034,35.45238095,2758.52381
0,3638,3341,2.793577201,2.594089268,0.598150194,3.802143416,9.416666667,489.0833333,298668,551,493.2563794,4.115212281,0.854539102,3.075462809,75.97009804,3865.446569
0,25360,20872,1.482593225,1.083654212,1.083654212,2.532744382,228.5714286,9940.714286,78731,6212,97.39584224,13.84364379,1.788635968,12.66075551,59.91666667,2026.757813
0,182598,1402,145.8449097,23.5491893,0.100503359,15.95324256,276.4965157,8038.066202,823481,2667,87.60765569,6.6549459,2.615794203,5.048747779,58.41408451,3523.250704
1,1674046,24246,1560.770455,4.300411979,1.089386938,3.555193991,33.1578857,2172.985241,41367,71,32.54965274,4.590730462,1.587365184,10.83237551,14.99186992,2044.910569
1,206818,15196,15.210108,0.100503359,0.100503359,0.100503359,321.1884058,17454.11594,34463,29808,15.43049762,8.204331198,0.332423044,6.988814957,75.53030303,1916.893939
0,627,1993,2.22317887,7.049858656,1.295936763,4.05226713,14.55555556,338.7777778,33669,29327,128.414854,6.556255018,0.339522141,12.29220538,72.77922078,3492.194805
1,44034,2974,223.9145258,23.68867081,9.26024468,21.05030968,332.8233296,9018.235561,335,469,0.100503359,0.100503359,0.100503359,0.100503359,0,0
0,489,473,2.215723419,0.100503359,0.100503359,0.362150068,91.9,2778.9,631958,674,614.9687449,4.052278956,1.340565773,12.30503544,35.83865939,2231.568979
0,7147,737,2.332989727,0.862129981,0.100503359,1.357588703,13.27272727,520.1818182,203788,1069,1043.235953,20.64364329,1.371207871,22.23138596,59.96437824,1554.076101
1,95,120,0.356943299,0.356943299,0.356943299,0.356943299,0,0,127,106,1.093772443,0.367462556,0.100503359,0.623902496,105.4,1190
1,1221,313,0.367462556,0.100503359,0.100503359,0.100503359,9,1096,323,542,0.100503359,0.100503359,0.100503359,0.608280084,0,0
1,220242,357,452.5472807,13.43902206,3.043693264,13.64798201,13.66191781,1375.807671,279,40,0.294043527,0.100503359,0.100503359,0.100503359,1,37
1,125438,983,55.13726596,2.251398297,0.100503359,7.207908455,217.2416667,6466.733333,100151,31383,286.9417384,6.663615138,0.100503359,8.464206735,120.1950585,4332.485046
0,3914,1439,2.404212204,0.100503359,0.100503359,0.100503359,18.77777778,899,10693,935,0.634421754,0.367462556,0.100503359,0.367462556,50.5,3452.5
1,7185698,30,29146.95646,0.100503359,0.100503359,4.502396413,4.061065794,649.1564853,1404323,563,967.7206417,4.473798492,0.805680232,6.24180594,57.64383892,3201.293706
1,8168488,76,2821.694234,2.605210663,0.583369585,2.381687112,11.97713598,2056.461592,120772,468,660.3840858,5.02997589,2.313890145,6.305116118,60.59658849,2013.164606
0,794,892,1.336914175,1.059212559,0.337131953,0.822583964,0,68.5,185616,1001,266.0138739,13.11190375,0.334765667,13.66517257,172.9862288,5321.646186
1,697,14,20.61914763,7.783152957,3.698195487,11.37828843,47.21818182,790.6363636,323,542,0.100503359,0.100503359,0.100503359,0.608280084,0,0
0,1607541,93,389.5331197,0.359533601,0.100503359,0.849790132,9.979033197,774.3989517,128305,213,140.038427,2.14953593,0.100503359,19.43406988,29.99364407,1643.379237
1,125512,13701,267.7038326,10.98628644,1.360204649,11.16840455,229.7641597,6728.430826,794,892,1.336914175,1.059212559,0.337131953,0.822583964,0,68.5
0,655,562,1.151363202,0.573760547,0.100503359,0.569051638,10,602.5,1674046,24246,1560.770455,4.300411979,1.089386938,3.555193991,33.1578857,2172.985241
0,655,562,1.151363202,0.573760547,0.100503359,0.569051638,10,602.5,1043,81,2.718281338,0.100503359,0.100503359,0.100503359,21.5,1412.3
0,209,454,0.613409142,0.100503359,0.100503359,0.100503359,0.5,9,2774790,20342,5088.577165,0.810460608,0.339522141,1.081757307,4.78133907,454.9678946
0,4760,425,5.011962263,0.100503359,0.100503359,0.100503359,3,277.5909091,7271,335,8.786665588,0.367462556,0.100503359,0.367462556,79.125,1841.3
0,3914,1439,2.404212204,0.100503359,0.100503359,0.100503359,18.77777778,899,47006,7814,80.42457509,4.502351131,0.100503359,5.527498266,199.3955696,4093.158228
0,565,918,1.258909389,0.598150194,0.100503359,0.608357019,98.6,2301.2,23837,711,209.4866009,11.70519269,0.606481338,9.486558695,32.11609195,2106.373563
1,182598,1402,145.8449097,23.5491893,0.100503359,15.95324256,276.4965157,8038.066202,5941,1615,39.58957118,1.515953071,0.100503359,1.281690763,63.99152542,2503.949153
1,39262,848,40.4950207,3.2276769,0.564342729,1.070320709,132.0306748,2931.515337,725,645,4.108298711,1.568909382,0.83470637,1.832664977,128.8,2381.466667
1,631958,674,614.9687449,4.052278956,1.340565773,12.30503544,35.83865939,2231.568979,1203,689,0.581003784,1.642786259,0.100503359,2.153153287,0.5,317.5
1,96531,87,81.56173426,6.59024511,2.339133238,12.08964461,9.208754209,2112.074074,5996,906,15.05020801,0.837168976,0.349326776,0.588345558,50.64705882,1483.985294
1,1352348,331,19129.84866,2.065418033,0.580955254,16.2815025,3.092447697,597.5636364,54453,7688,115.3233572,16.86771842,2.092498504,10.74683839,258.0514541,8569.149888
0,889300,183,3237.313873,18.11728136,0.852602135,90.14584135,10.02859198,1180.805341,366460,466,1167.89693,49.91863286,8.061556718,82.53517664,17.91435912,1464.346275
0,1674046,24246,1560.770455,4.300411979,1.089386938,3.555193991,33.1578857,2172.985241,158467,154157,299.6078791,0.100503359,0.100503359,0.100503359,122.252802,11514.81196
0,53678,1751,191.4388697,0.100503359,0.100503359,0.100503359,15.17656766,3087.463696,1352348,331,19129.84866,2.065418033,0.580955254,16.2815025,3.092447697,597.5636364
0,236123,858,77.19357338,12.54160129,2.550725068,12.60707242,159.2006472,5131.31068,864557,7352,5744.732819,14.29579022,0.351840144,14.76374919,65.87326203,3279.479679
0,3081505,119234,19.17301992,0.100503359,0.100503359,0.100503359,55.64179104,17588.0597,28613,3557,0.751434251,0.100503359,0.100503359,0.100503359,2.666666667,218.3333333
0,2696,1718,4.237051754,0.586102452,0.100503359,0.837439237,84.94444444,2656.888889,5342840,33401,173636.239,11.40883937,1.652900203,13.48526577,5.348202643,1230.512781
0,1354,375,12.85534197,3.226600505,1.537883539,3.251456476,43.31428571,1991.171429,1352348,331,19129.84866,2.065418033,0.580955254,16.2815025,3.092447697,597.5636364
1,1706188,402,837.5800523,7.621259366,2.60905999,4.866270991,21.28910134,1937.639388,1097135,830,73.16567738,0.100503359,0.100503359,0.351840144,13.70989761,762.6143345
0,804394,1370,6881.482996,22.68313126,2.385537974,18.4209812,21.32498769,1413.825398,627949,150866,246.4038455,21.260939,1.320681034,15.27806577,235.7872648,11977.04342
1,5996,906,15.05020801,0.837168976,0.349326776,0.588345558,50.64705882,1483.985294,108768,57,0.762978431,3.611939649,3.370506536,10.60050154,7.333333333,1022.333333
1,71597,44262,10.40356346,0.591205607,0.100503359,5.074567407,72.10638298,2146.893617,5501,5908,7.19638941,1.772288783,0.341936472,0.825192942,86.32142857,1704.928571
1,1209835,3,86.82008384,0.100503359,0.100503359,0.100503359,36.5255102,2729.609694,6232,551,5.079484188,2.089793752,0.837439237,1.347754718,23.17647059,755.1176471
0,1271,1503,0.297973177,0.100503359,0.100503359,0.100503359,0,12,1097135,830,73.16567738,0.100503359,0.100503359,0.351840144,13.70989761,762.6143345
1,96531,87,81.56173426,6.59024511,2.339133238,12.08964461,9.208754209,2112.074074,1043,81,2.718281338,0.100503359,0.100503359,0.100503359,21.5,1412.3
0,2774790,20342,5088.577165,0.810460608,0.339522141,1.081757307,4.78133907,454.9678946,322682,37601,176.5337159,6.849227229,1.345073398,4.359865448,234.3380682,7168.464489
0,676,243,1.982530863,0.100503359,0.100503359,36.40163972,4.666666667,269.5,1352348,331,19129.84866,2.065418033,0.580955254,16.2815025,3.092447697,597.5636364
0,8120,710,7.368642902,1.59879786,0.595812012,1.332849444,205.5333333,4302.466667,17842623,46964,16377.1729,0.362150068,0.100503359,1.608248058,10.57403878,1376.618332
1,1834007,773,1674.266909,29.3318518,7.308293446,17.65970962,53.22601447,2662.894778,4189,2094,6.697365536,4.48360724,1.332954575,3.773553415,79.20689655,2846.793103
0,5996,906,15.05020801,0.837168976,0.349326776,0.588345558,50.64705882,1483.985294,28613,3557,0.751434251,0.100503359,0.100503359,0.100503359,2.666666667,218.3333333
0,1043,81,2.718281338,0.100503359,0.100503359,0.100503359,21.5,1412.3,177796,0,9.148384108,0.100503359,0.100503359,0.100503359,66.61904762,1681.238095
1,1140,927,0.577496612,0.341936472,0.100503359,0.341936472,14.5,1206.5,3525,3115,0.100503359,0.100503359,0.100503359,0.100503359,0,0
1,285735,276251,19.32758151,0.100503359,0.100503359,0.100503359,44.80645161,4144.258065,120772,468,660.3840858,5.02997589,2.313890145,6.305116118,60.59658849,2013.164606
1,1796718,284,2149.652604,1.089004526,0.100503359,2.311495455,44.92721609,2155.68819,181963,208,448.5761778,2.094330995,0.356943299,2.096793332,92.79263566,9996.163437
1,266407,1592,660.8972631,28.25799996,0.839682343,20.72266499,66.39598997,2706.108187,5685,942,30.13122089,5.312394518,0.100503359,4.819142948,224.2252252,7527.405405
0,2256591,735,488.9643326,0.865711164,0.364792964,0.847756742,41.48783014,3843.376489,85138,67047,150.3404561,5.480348974,0.100503359,71.87927375,205.8832753,9580.39547
1,823481,2667,87.60765569,6.6549459,2.615794203,5.048747779,58.41408451,3523.250704,750,997,2.292464513,5.135357861,2.03245874,4.423155794,192.3636364,3855.727273
0,203788,1069,1043.235953,20.64364329,1.371207871,22.23138596,59.96437824,1554.076101,2745543,7828,349.8196251,0.60409115,0.100503359,2.392201342,55.71822803,3705.916485
0,725,645,4.108298711,1.568909382,0.83470637,1.832664977,128.8,2381.466667,6119,382,8.485917699,0.58595537,0.100503359,0.58595537,145.65625,2851.40625
1,236123,858,77.19357338,12.54160129,2.550725068,12.60707242,159.2006472,5131.31068,1880,469,1.001580846,0.100503359,0.100503359,0.356943299,17.75,570.25
0,1796718,284,2149.652604,1.089004526,0.100503359,2.311495455,44.92721609,2155.68819,2662235,824,4477.898354,16.42470617,0.100503359,16.67104136,57.81867108,2274.401849
1,470926,322,1005.888413,6.196929416,2.897666238,17.97128034,39.06679861,2468.15141,25360,20872,1.482593225,1.083654212,1.083654212,2.532744382,228.5714286,9940.714286
0,3764,703,5.270620537,2.338332561,0.100503359,1.59653867,139.4444444,4573.888889,1912232,33395,38159.53861,2.173241402,0.623796778,4.143115243,19.24536275,1027.420978
0,6119,382,8.485917699,0.58595537,0.100503359,0.58595537,145.65625,2851.40625,21591,1179,90.45650585,5.709328648,1.111158822,5.176620024,18.44297082,1330.366048
0,54453,7688,115.3233572,16.86771842,2.092498504,10.74683839,258.0514541,8569.149888,154830,10613,138.7577424,3.5578318,0.341936472,3.81385001,126.0718232,6302.39779
0,171,259,0.100503359,0.100503359,0.100503359,0.100503359,0,0,154082,2615,56.64998014,1.313976933,0.337131953,1.311610647,272.9920635,14550.99206
0,20,7,7.690823732,1.33150798,0.100503359,2.830626801,2,96.16666667,95,120,0.356943299,0.356943299,0.356943299,0.356943299,0,0
0,1257,318,12.12709874,1.796125795,0.100503359,1.796125795,591.8113208,8903.660377,583476,13020,5679.003897,2.694572804,0.100503359,1.377912596,83.65370416,4997.225326
0,3453,473,10.23723111,2.937117393,0.100503359,3.380348921,131.6808511,2833.829787,19904,258,16.04142483,0.100503359,0.100503359,0.852101899,49.64705882,1257.044118
1,4491415,756,4499.996251,26.96692474,12.62828272,29.06982195,22.74772633,2206.420734,71597,44262,10.40356346,0.591205607,0.100503359,5.074567407,72.10638298,2146.893617
0,60,146,0.356943299,0.339522141,0.100503359,1.119229335,172,4592,1040229,725,1420.43804,2.807441782,0.860356879,9.028718324,83.0368755,4524.141554
0,228,302,0.583979388,0.100503359,0.100503359,0.362150068,166.5,11355,33669,29327,128.414854,6.556255018,0.339522141,12.29220538,72.77922078,3492.194805
0,7350,1514,5.568253537,1.291721136,1.059801451,1.548161076,490.0434783,6313,6072,747,16.58618007,3.038129959,0.586102452,4.726997622,188.1126761,4967.492958
1,117913,1299,189.7552298,11.29483069,2.567269167,10.9337661,185.5420326,5535.939774,725,645,4.108298711,1.568909382,0.83470637,1.832664977,128.8,2381.466667
0,24437,279,12.3557961,2.135767312,0.599382241,4.666364775,117.0980392,6075.882353,7185698,30,29146.95646,0.100503359,0.100503359,4.502396413,4.061065794,649.1564853
1,1607541,93,389.5331197,0.359533601,0.100503359,0.849790132,9.979033197,774.3989517,266407,1592,660.8972631,28.25799996,0.839682343,20.72266499,66.39598997,2706.108187
0,1728,2001,2.04578211,4.229849666,0.100503359,3.038534352,38.25,2009,507,1924,2.89165153,1.064502932,0.100503359,1.816601709,83.08333333,1931
0,44,79,0.576871582,0.100503359,0.100503359,0.100503359,33.5,629,2256591,735,488.9643326,0.865711164,0.364792964,0.847756742,41.48783014,3843.376489
1,71597,44262,10.40356346,0.591205607,0.100503359,5.074567407,72.10638298,2146.893617,21591,1179,90.45650585,5.709328648,1.111158822,5.176620024,18.44297082,1330.366048
0,95,120,0.356943299,0.356943299,0.356943299,0.356943299,0,0,92462,692,141.5032042,3.787262788,0.596412376,3.041914981,97.38593482,4638.421955
1,1097135,830,73.16567738,0.100503359,0.100503359,0.351840144,13.70989761,762.6143345,103607,53468,48.04870211,0.100503359,0.100503359,0.100503359,30.09313725,3217.367647
0,708,631,18.77670307,7.747919476,4.967946648,10.6918785,33.20754717,876.4339623,655,562,1.151363202,0.573760547,0.100503359,0.569051638,10,602.5
1,614689,400,199.6182962,9.366192242,0.359533601,4.094487553,39.19374069,2565.612519,119001,119704,63.60326158,11.2328519,0.100503359,6.628896724,167.9130435,6161.917874
1,112,243,1.445173536,0.100503359,0.100503359,0.603176929,96.6,1414.2,127,36,0.100503359,0.100503359,0.100503359,0.34437519,0,0
1,92462,692,141.5032042,3.787262788,0.596412376,3.041914981,97.38593482,4638.421955,219,148,0.758307371,0.100503359,0.100503359,0.100503359,205,3922.666667
0,220242,357,452.5472807,13.43902206,3.043693264,13.64798201,13.66191781,1375.807671,7360339,95,12473.15006,5.323947293,1.353623527,8.266238728,7.320319919,838.4865891
0,102116,293,1729.451634,30.82997666,8.568366922,93.31157133,12.31026948,1636.379704,6225470,381,16532.60226,6.292393245,4.340211535,11.88687309,10.29783072,1115.07744
0,228,302,0.583979388,0.100503359,0.100503359,0.362150068,166.5,11355,508213,554,3619.31077,7.828675702,2.267574259,23.62132386,47.61790808,2314.93336
0,131920,364,651.7651338,4.801919843,0.341936472,7.054044163,59.58900634,1840.874419,173872,2804,346.5474983,6.812973884,1.337915226,7.574686688,268.1329827,9307.214876
1,173872,2804,346.5474983,6.812973884,1.337915226,7.574686688,268.1329827,9307.214876,794,892,1.336914175,1.059212559,0.337131953,0.822583964,0,68.5
1,103607,53468,48.04870211,0.100503359,0.100503359,0.100503359,30.09313725,3217.367647,2403,1,40.23655336,51.62000484,0.100503359,42.63042631,10.02721088,1486.306122
0,23230,495,118.0524319,6.373205373,0.840719745,9.827004944,105.2106383,3589.004255,298668,551,493.2563794,4.115212281,0.854539102,3.075462809,75.97009804,3865.446569
0,489,473,2.215723419,0.100503359,0.100503359,0.362150068,91.9,2778.9,96531,87,81.56173426,6.59024511,2.339133238,12.08964461,9.208754209,2112.074074
0,444,155,0.100503359,0.349326776,0.100503359,0.349326776,0,0,223,168,0.349326776,0.100503359,0.100503359,0.100503359,77,3047
0,4189,2094,6.697365536,4.48360724,1.332954575,3.773553415,79.20689655,2846.793103,6231,555,67.57738263,1.833267817,0.346838542,4.774050789,209.7296137,5612.39485
0,9450,1511,28.34210552,7.444344915,1.101689955,6.0830651,100.0884956,1885.672566,78731,6212,97.39584224,13.84364379,1.788635968,12.66075551,59.91666667,2026.757813
1,706,296,10.11914061,1.794335005,0.351840144,2.795481216,31.975,708.55,254,275,0.100503359,0.629109266,0.100503359,0.868128048,0,0
1,627949,150866,246.4038455,21.260939,1.320681034,15.27806577,235.7872648,11977.04342,794,479,0.306073459,0.100503359,0.100503359,1.621980887,49,4969
0,41367,71,32.54965274,4.590730462,1.587365184,10.83237551,14.99186992,2044.910569,366460,466,1167.89693,49.91863286,8.061556718,82.53517664,17.91435912,1464.346275
0,5922518,483,65758.40354,1.61241011,0.100503359,2.631606754,6.015693853,1199.636812,1612720,285,684.100936,0.100503359,0.100503359,0.100503359,66.5844009,3358.484552
0,1043,81,2.718281338,0.100503359,0.100503359,0.100503359,21.5,1412.3,15385,673,55.99354588,6.946233255,0.341936472,6.503977478,152.495098,3286.617647
0,725,645,4.108298711,1.568909382,0.83470637,1.832664977,128.8,2381.466667,1352348,331,19129.84866,2.065418033,0.580955254,16.2815025,3.092447697,597.5636364
1,1573,981,2.034081488,0.901380952,0.634421754,0.634421754,136,1626,3362,450,31.08673174,9.884982388,0.857808905,8.152237526,76.04854369,1072.504854
0,146298,49266,146.3112266,1.308355528,0.100503359,4.035825937,54.80230643,1953.62603,723800,328,1695.430195,3.581056819,1.85822627,6.484085949,13.59848771,1336.213611
1,1352348,331,19129.84866,2.065418033,0.580955254,16.2815025,3.092447697,597.5636364,627,1993,2.22317887,7.049858656,1.295936763,4.05226713,14.55555556,338.7777778
0,28613,3557,0.751434251,0.100503359,0.100503359,0.100503359,2.666666667,218.3333333,871652,140,133.2133449,2.622550291,1.121160223,2.622550291,135.1584507,5187.5
0,3081505,119234,19.17301992,0.100503359,0.100503359,0.100503359,55.64179104,17588.0597,100151,31383,286.9417384,6.663615138,0.100503359,8.464206735,120.1950585,4332.485046
1,1119182,84,3454.290875,0.100503359,0.100503359,0.354378899,22.18974292,1297.517617,5656,5519,1.442564777,1.264810693,0.332423044,1.301131526,26.83333333,755.1666667
1,1040229,725,1420.43804,2.807441782,0.860356879,9.028718324,83.0368755,4524.141554,480412,11948,1795.525546,4.534987444,1.318140223,15.82591557,60.81466192,2695.612527
