"name","birthday","education.classes.description","education.classes.from.id","education.classes.from.name","education.classes.id","education.classes.name","education.classes.with.id","education.classes.with.name","education.concentration.id","education.concentration.name","education.degree.id","education.degree.name","education.school.id","education.school.name","education.type","education.with.id","education.with.name","education.year.id","education.year.name","first_name","gender","hometown.id","hometown.name","id","languages.id","languages.name","last_name","locale","location","location.id","location.name","middle_name","name.1","political","religion","work.description","work.employer.id","work.employer.name","work.end_date","work.from.id","work.from.name","work.location.id","work.location.name","work.position.id","work.position.name","work.projects.description","work.projects.end_date","work.projects.from.id","work.projects.from.name","work.projects.id","work.projects.name","work.projects.start_date","work.projects.with.id","work.projects.with.name","work.start_date","work.with.id","work.with.name","circleid"
11341,NA,NA,NA,NA,NA,NA,NA,NA,1963,1863,NA,NA,3615,3267,1,NA,NA,5,5,511,0,2418,2409,11341,NA,NA,2681,1,NA,1670,1663,NA,11285,NA,NA,NA,8004,7766,5,NA,NA,40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,NA,NA,404
11342,4381,NA,NA,NA,NA,NA,NA,NA,2702,2576,602,593,10165,9626,2,2153,2144,9,8,65,1,737,732,11342,NA,NA,2938,1,NA,1328,1321,832,11286,NA,NA,NA,8007,7769,122,NA,NA,1302,1283,1080,1027,NA,NA,NA,NA,NA,NA,NA,NA,NA,136,612,612,90
11344,4383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10171,9630,1,NA,NA,NA,NA,4104,0,2054,2045,11344,NA,NA,7887,1,NA,1671,1664,NA,11288,NA,NA,NA,8010,7772,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,90
11346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3591,3425,1,NA,NA,NA,NA,446,NA,NA,NA,11346,NA,NA,8072,1,NA,NA,NA,NA,11290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,399
11347,861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4804,4576,1,NA,NA,25,21,109,0,2419,2410,11347,NA,NA,2791,1,NA,1017,1010,NA,11291,NA,NA,NA,8011,7773,NA,151,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,613,613,400
11348,707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,805,1,NA,NA,11348,NA,NA,7977,1,NA,1651,1644,564,11292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90
11349,911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,0,NA,NA,11349,NA,NA,8073,1,NA,122,122,NA,11293,NA,NA,NA,8012,5751,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,405
11350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1671,1,NA,NA,11350,NA,NA,8074,1,NA,593,587,NA,11294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400
11351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3679,1,NA,NA,11351,NA,NA,5058,1,NA,1100,1093,NA,11295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400
11352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,446,0,NA,NA,11352,NA,NA,8075,1,NA,NA,NA,NA,11296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,399
11353,2367,NA,NA,NA,NA,NA,NA,NA,1498,1414,8,8,464,452,2,2154,2145,7,6,160,0,NA,NA,11353,NA,NA,8007,1,NA,269,269,615,11297,NA,NA,NA,8014,7775,5,NA,NA,969,952,3781,3664,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,399
11354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116,0,NA,NA,11354,NA,NA,5598,1,NA,NA,NA,NA,11298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400
11355,NA,NA,NA,NA,NA,NA,NA,NA,468,435,NA,NA,4804,4576,1,NA,NA,32,28,280,0,2420,2411,11355,NA,NA,8076,1,NA,593,587,NA,11299,NA,NA,1851,8023,7784,329,NA,NA,1303,1284,3787,3670,NA,NA,NA,NA,NA,NA,NA,NA,NA,467,618,618,399
11356,4384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,518,0,1372,1366,11356,NA,NA,7881,1,NA,1672,1665,NA,11300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90
11357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,964,926,1,NA,NA,NA,NA,582,1,NA,NA,11357,NA,NA,2240,1,NA,112,112,NA,11301,NA,NA,NA,897,885,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,NA,NA,403
11358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,415,0,NA,NA,11358,NA,NA,7965,1,NA,NA,NA,NA,11302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400
11359,460,NA,519,519,1022,1000,1778,1770,NA,NA,NA,NA,2619,2500,1,NA,NA,28,24,4859,0,1380,1374,11359,NA,NA,152,1,NA,9,9,NA,11303,NA,NA,NA,8024,7785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,406
11360,391,NA,NA,NA,NA,NA,NA,NA,60,60,NA,NA,812,785,1,NA,NA,42,38,446,0,1588,1579,11360,NA,NA,8077,1,NA,1673,1666,682,11304,NA,NA,1852,8029,7790,330,NA,NA,40,40,2744,2652,NA,NA,NA,NA,NA,NA,NA,NA,NA,469,NA,NA,407
11361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,1,NA,NA,11361,NA,NA,1945,1,NA,NA,NA,NA,11305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,404
11362,4385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,953,917,2,NA,NA,NA,NA,842,0,NA,NA,11362,NA,NA,8078,1,1,NA,NA,NA,11306,NA,NA,NA,1892,1870,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,399
11363,3711,NA,NA,NA,NA,NA,NA,NA,NA,NA,603,594,585,569,2,2116,2107,33,29,557,1,2361,2352,11363,NA,NA,1601,1,NA,1674,1667,833,11307,NA,NA,NA,8030,7791,NA,NA,NA,NA,NA,3791,3674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,399
11366,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4861,1,NA,NA,11366,NA,NA,8081,6,NA,1675,1668,221,11310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409
11367,4388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10180,9639,1,NA,NA,21,17,4862,1,2421,2412,11367,NA,NA,8082,43,NA,1675,1668,NA,11311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186
11368,714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10181,9640,1,NA,NA,NA,NA,4863,1,NA,NA,11368,NA,NA,8083,43,NA,NA,NA,NA,11312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154
11370,3285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10183,9642,1,NA,NA,NA,NA,4865,0,2422,2413,11370,110,94,8085,43,NA,1676,1669,NA,11314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154
11371,4389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4866,0,2423,2414,11371,NA,NA,8086,43,NA,NA,NA,NA,11315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154
11374,686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4869,0,2424,2415,11374,NA,NA,8089,43,NA,NA,NA,NA,11318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186
11376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2155,1,NA,NA,11376,NA,NA,8090,43,NA,NA,NA,NA,11320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409
11377,4391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4871,0,NA,NA,11377,NA,NA,8091,43,NA,NA,NA,NA,11321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409
11378,4392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4872,0,2425,2416,11378,NA,NA,8092,43,NA,1677,1670,NA,11322,NA,NA,NA,8034,7795,NA,NA,NA,NA,NA,3793,3676,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,154
11380,194,NA,NA,NA,NA,NA,NA,NA,2704,7,NA,NA,10187,9646,1,NA,NA,NA,NA,4874,0,2426,2417,11380,NA,NA,8094,7,NA,NA,NA,NA,11324,NA,NA,1854,8038,7799,5,NA,NA,NA,NA,3795,3677,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,186
11381,2150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10190,9649,2,NA,NA,17,15,4875,1,2427,2418,11381,30,26,8095,1,NA,NA,NA,NA,11325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154
11382,4394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4876,1,NA,NA,11382,NA,NA,8096,1,NA,NA,NA,NA,11326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186
11383,4055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4877,1,NA,NA,11383,527,413,8097,43,NA,NA,NA,NA,11327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154
11385,648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10192,9651,1,NA,NA,NA,NA,4879,0,2421,2412,11385,NA,NA,8099,1,NA,1679,1672,NA,11329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186
11386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4880,1,NA,NA,11386,NA,NA,8100,43,NA,NA,NA,NA,11330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186
11389,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1214,1,NA,NA,11389,NA,NA,8103,1,NA,NA,NA,NA,11333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154
11390,4397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10195,9654,1,NA,NA,17,15,4882,0,2428,2419,11390,528,64,8104,43,NA,1679,1672,NA,11334,NA,NA,NA,8040,7801,NA,NA,NA,1306,1287,3796,3678,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,154
11391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4865,0,NA,NA,11391,NA,NA,8105,1,NA,NA,NA,NA,11335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409
11392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4883,0,NA,NA,11392,NA,NA,8106,0,NA,NA,NA,NA,11336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409
11393,1080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10199,9658,1,NA,NA,7,6,4884,0,2429,2420,11393,NA,NA,8107,1,NA,1675,1668,NA,11337,NA,NA,NA,8041,7802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409
11394,4398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10186,9645,1,NA,NA,NA,NA,4885,0,250,250,11394,NA,NA,8108,1,NA,NA,NA,NA,11338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154
11395,4399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,1895,1,NA,NA,NA,NA,4886,1,2430,2421,11395,NA,NA,8109,0,NA,1678,1671,NA,11339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154
11396,4400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4887,0,2431,2422,11396,NA,NA,8110,43,NA,1675,1668,NA,11340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154
11399,4401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4890,1,NA,NA,11399,NA,NA,8097,43,NA,NA,NA,NA,11343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154
11401,3476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4891,1,NA,NA,11401,NA,NA,8103,43,NA,NA,NA,NA,11345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154
11403,726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10204,9663,0,NA,NA,NA,NA,4893,0,2433,2424,11403,NA,NA,8115,43,NA,1678,1671,NA,11347,NA,NA,NA,8033,7794,NA,NA,NA,299,293,665,404,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,154
11404,953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10206,9665,1,2155,2146,NA,NA,4894,0,NA,NA,11404,NA,NA,8116,43,NA,1683,1676,NA,11348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154
11405,4404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10208,9667,1,NA,NA,NA,NA,925,1,2432,2423,11405,NA,NA,8117,43,NA,1684,1677,NA,11349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154
11406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4895,1,NA,NA,11406,NA,NA,8118,43,NA,NA,NA,NA,11350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154
11407,4405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,464,452,1,NA,NA,NA,NA,4896,0,NA,NA,11407,NA,NA,8119,1,NA,NA,NA,NA,11351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186
11408,918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10186,9645,1,NA,NA,NA,NA,4865,0,250,250,11408,NA,NA,8120,1,NA,1678,1671,NA,11352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186
11411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10220,9679,1,NA,NA,17,15,1706,0,2435,2426,11411,NA,NA,2080,1,NA,57,57,NA,11355,NA,NA,NA,8048,260,NA,NA,NA,NA,NA,3799,3681,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,412
11412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10218,9677,2,2156,2147,0,0,3303,0,NA,NA,11412,NA,NA,8123,1,NA,725,719,NA,11356,NA,NA,NA,248,247,NA,NA,NA,511,502,3800,3682,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,410
11413,NA,NA,NA,NA,NA,NA,NA,NA,2705,2578,86,82,10225,9684,2,NA,NA,6,2,4898,0,NA,NA,11413,NA,NA,8124,1,NA,391,389,NA,11357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,411
11414,4408,NA,522,522,1025,1003,1781,1773,NA,NA,NA,NA,10230,9689,2,NA,NA,30,26,4899,0,2436,2427,11414,2,2,8125,1,NA,725,719,NA,11358,NA,NA,NA,7410,7198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,412
11415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4900,0,NA,NA,11415,NA,NA,8126,1,NA,NA,NA,NA,11359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,412
11416,2062,NA,523,523,314,305,1782,1774,NA,NA,NA,NA,10218,9677,1,NA,NA,4,4,4901,1,505,502,11416,NA,NA,8127,1,NA,56,56,NA,11360,NA,NA,NA,8050,7810,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,413
11417,72,NA,524,524,1026,1004,1783,1775,2706,2579,292,284,10238,9696,2,NA,NA,17,15,4902,0,2437,2428,11417,2,2,1916,1,NA,1685,1678,NA,11361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,411
11418,624,NA,520,520,1024,1002,1779,1771,NA,NA,NA,NA,10246,9704,2,2159,2150,19,16,1459,0,1118,1112,11418,NA,NA,4007,1,NA,1685,1678,NA,11362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,411
11419,3205,NA,525,525,1028,1006,1785,1777,NA,NA,NA,NA,10218,9677,2,2160,2151,NA,NA,4903,0,NA,NA,11419,NA,NA,8128,1,NA,725,719,NA,11363,NA,NA,NA,8051,7811,NA,NA,NA,NA,NA,3801,3683,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,410
11420,657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10238,9696,1,NA,NA,19,16,3370,0,505,502,11420,53,48,3264,1,NA,725,719,NA,11364,NA,NA,NA,8053,7813,17,NA,NA,511,502,3803,3685,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,410
11421,1322,NA,NA,NA,434,423,NA,NA,NA,NA,86,82,10253,9711,1,NA,NA,0,0,2729,0,2438,2429,11421,NA,NA,8129,1,NA,1685,1678,NA,11365,NA,NA,NA,8054,7814,11,NA,NA,1308,1289,1602,1536,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,411
11422,1225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10254,9712,1,NA,NA,NA,NA,4904,0,2439,2430,11422,NA,NA,8130,1,NA,391,389,NA,11366,NA,NA,NA,245,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,413
11423,1343,NA,NA,NA,981,960,NA,NA,NA,NA,NA,NA,10218,9677,1,2160,2151,19,16,2846,0,NA,NA,11423,NA,NA,4918,1,NA,NA,NA,NA,11367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,410
11424,NA,NA,527,527,1030,1008,1787,1779,NA,NA,NA,NA,10262,9720,1,NA,NA,4,4,4905,0,505,502,11424,53,48,8131,1,NA,725,719,NA,11368,NA,NA,NA,245,244,NA,NA,NA,1309,1290,914,878,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,412
11425,4409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10265,9723,1,NA,NA,1,1,4906,1,505,502,11425,53,48,8132,0,NA,725,719,NA,11369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154
11426,4410,NA,NA,NA,545,532,NA,NA,NA,NA,NA,NA,10230,9689,2,NA,NA,0,0,4907,0,2440,2431,11426,NA,NA,8133,1,NA,1686,1679,NA,11370,NA,NA,NA,8055,7815,NA,NA,NA,511,502,3804,3686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,417
11427,4411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10267,9725,1,NA,NA,NA,NA,4908,0,2440,2431,11427,313,243,8134,1,NA,1687,1680,NA,11371,NA,NA,NA,8056,7816,NA,NA,NA,1310,1291,1065,642,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,417
11428,4412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6253,939,2,NA,NA,19,16,4909,0,2441,2432,11428,65,59,1865,19,NA,332,331,836,11372,NA,NA,NA,8057,5905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,410
11429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10238,9696,2,NA,NA,0,0,4910,0,505,502,11429,53,48,3993,1,NA,391,389,NA,11373,NA,NA,NA,245,244,NA,NA,NA,NA,NA,149,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,413
11430,1087,NA,NA,NA,1031,1009,NA,NA,NA,NA,86,82,10273,9730,2,NA,NA,0,0,4594,0,1118,1112,11430,2,2,8135,1,NA,1685,1678,NA,11374,NA,NA,NA,8058,7817,5,NA,NA,56,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235,NA,NA,411
11431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,77,10277,9734,2,2161,2152,NA,NA,4911,0,2442,2433,11431,NA,NA,8136,1,NA,826,819,NA,11375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,411
11432,1335,NA,520,520,1024,1002,1779,1771,2707,2580,NA,NA,10284,9741,2,2162,2153,0,0,4912,1,NA,NA,11432,227,178,226,0,NA,1688,1681,NA,11376,NA,NA,NA,8059,7818,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,411
11433,2074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10282,9739,2,NA,NA,17,15,4913,1,2443,2434,11433,NA,NA,8137,1,NA,57,57,NA,11377,NA,NA,NA,243,242,19,NA,NA,49,49,2272,2191,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,411
11434,4409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10291,9748,1,NA,NA,1,1,4906,1,2444,2435,11434,2,2,8132,1,NA,NA,NA,NA,11369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154
11435,415,NA,528,528,1032,1010,1789,1781,NA,NA,NA,NA,10218,9677,1,2163,2154,0,0,4914,1,505,502,11435,53,48,8138,0,NA,725,719,NA,11378,NA,NA,NA,245,244,NA,NA,NA,511,502,3805,3687,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,410
11436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,181,10275,9732,2,NA,NA,0,0,3770,0,2442,2433,11436,53,48,3981,1,NA,NA,NA,NA,11379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,411
11437,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3131,0,NA,NA,11437,NA,NA,8131,1,NA,NA,NA,NA,11380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,410
11438,1032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10297,9754,1,NA,NA,21,17,4915,0,NA,NA,11438,5,5,8139,1,NA,725,719,NA,11381,NA,NA,NA,8061,7820,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,415
